Year,Month,Base/Project,LOBGroup,CostCategory,PlanRate
2021,11,Project,LOB_Group_8,Cost_Category_11,64797.01
2021,11,Project,LOB_Group_8,Cost_Category_12,53576.89
2021,11,Base,LOB_Group_8,Cost_Category_13,17336.85
2021,11,Project,LOB_Group_8,Cost_Category_14,37651.28
2021,11,Project,LOB_Group_8,Cost_Category_15,7190.77
2021,11,Project,LOB_Group_8,Cost_Category_16,47076.53
2021,12,Project,LOB_Group_1,Cost_Category_1,5791.39
2021,12,Project,LOB_Group_1,Cost_Category_2,39667.97
2021,12,Base,LOB_Group_1,Cost_Category_3,3471.95
2021,12,Base,LOB_Group_1,Cost_Category_4,91658.5
2021,12,Base,LOB_Group_1,Cost_Category_5,6645.16
2021,12,Project,LOB_Group_1,Cost_Category_6,19424.42
2021,12,Base,LOB_Group_1,Cost_Category_7,61210.0
2021,12,Project,LOB_Group_1,Cost_Category_8,52792.75
2021,12,Base,LOB_Group_1,Cost_Category_9,54923.7
2021,12,Base,LOB_Group_1,Cost_Category_10,16034.36
2021,12,Project,LOB_Group_1,Cost_Category_11,84711.25
2021,12,Project,LOB_Group_1,Cost_Category_12,87447.43
2021,12,Base,LOB_Group_1,Cost_Category_13,45636.0
2021,12,Base,LOB_Group_1,Cost_Category_14,41430.67
2021,12,Base,LOB_Group_1,Cost_Category_15,97911.31
2021,12,Base,LOB_Group_1,Cost_Category_16,66804.81
2021,12,Base,LOB_Group_2,Cost_Category_1,36510.65
2021,12,Project,LOB_Group_2,Cost_Category_2,84289.93
2021,12,Base,LOB_Group_2,Cost_Category_3,73402.63
2021,12,Base,LOB_Group_2,Cost_Category_4,13667.87
2021,12,Project,LOB_Group_2,Cost_Category_5,69636.03
2021,12,Project,LOB_Group_2,Cost_Category_6,4584.98
2021,12,Base,LOB_Group_2,Cost_Category_7,80016.81
2021,12,Project,LOB_Group_2,Cost_Category_8,66967.46
2021,12,Project,LOB_Group_2,Cost_Category_9,80837.28
2021,12,Project,LOB_Group_2,Cost_Category_10,47027.72
2021,12,Base,LOB_Group_2,Cost_Category_11,35469.22
2021,12,Base,LOB_Group_2,Cost_Category_12,70206.12
2021,12,Project,LOB_Group_2,Cost_Category_13,69153.1
2021,12,Base,LOB_Group_2,Cost_Category_14,26051.6
2021,12,Project,LOB_Group_2,Cost_Category_15,42372.89
2021,12,Base,LOB_Group_2,Cost_Category_16,23728.61
2021,12,Base,LOB_Group_3,Cost_Category_1,59604.05
2021,12,Base,LOB_Group_3,Cost_Category_2,20373.39
2021,12,Base,LOB_Group_3,Cost_Category_3,5800.99
2021,12,Project,LOB_Group_3,Cost_Category_4,67809.57
2021,12,Base,LOB_Group_3,Cost_Category_5,51541.76
2021,12,Project,LOB_Group_3,Cost_Category_6,68558.29
2021,12,Project,LOB_Group_3,Cost_Category_7,9914.74
2021,12,Project,LOB_Group_3,Cost_Category_8,26875.39
2021,12,Project,LOB_Group_3,Cost_Category_9,7267.41
2021,12,Base,LOB_Group_3,Cost_Category_10,10429.95
2021,12,Project,LOB_Group_3,Cost_Category_11,83154.1
2021,12,Base,LOB_Group_3,Cost_Category_12,61470.73
2021,12,Project,LOB_Group_3,Cost_Category_13,51446.89
2021,12,Project,LOB_Group_3,Cost_Category_14,5154.59
2021,12,Base,LOB_Group_3,Cost_Category_15,38973.83
2021,12,Base,LOB_Group_3,Cost_Category_16,21029.26
2021,12,Project,LOB_Group_4,Cost_Category_1,64781.88
2021,12,Base,LOB_Group_4,Cost_Category_2,86945.11
2021,12,Base,LOB_Group_4,Cost_Category_3,77721.9
2021,12,Base,LOB_Group_4,Cost_Category_4,97721.83
2021,12,Base,LOB_Group_4,Cost_Category_5,39641.51
2021,12,Project,LOB_Group_4,Cost_Category_6,36436.07
2021,12,Base,LOB_Group_4,Cost_Category_7,74662.98
2021,12,Project,LOB_Group_4,Cost_Category_8,48829.93
2021,12,Base,LOB_Group_4,Cost_Category_9,5759.63
2021,12,Base,LOB_Group_4,Cost_Category_10,17288.69
2021,12,Project,LOB_Group_4,Cost_Category_11,25100.18
2021,12,Project,LOB_Group_4,Cost_Category_12,24583.18
2021,12,Project,LOB_Group_4,Cost_Category_13,36188.9
2021,12,Base,LOB_Group_4,Cost_Category_14,95680.18
2021,12,Base,LOB_Group_4,Cost_Category_15,5960.95
2021,12,Project,LOB_Group_4,Cost_Category_16,66645.16
2021,12,Project,LOB_Group_5,Cost_Category_1,37870.95
2021,12,Base,LOB_Group_5,Cost_Category_2,54403.39
2021,12,Project,LOB_Group_5,Cost_Category_3,32160.61
2021,12,Base,LOB_Group_5,Cost_Category_4,40730.07
2021,12,Project,LOB_Group_5,Cost_Category_5,85159.39
2021,12,Project,LOB_Group_5,Cost_Category_6,17578.69
2021,12,Base,LOB_Group_5,Cost_Category_7,51463.34
2021,12,Base,LOB_Group_5,Cost_Category_8,39267.38
2021,12,Base,LOB_Group_5,Cost_Category_9,50261.66
2021,12,Project,LOB_Group_5,Cost_Category_10,20680.09
2021,12,Base,LOB_Group_5,Cost_Category_11,14324.97
2021,12,Base,LOB_Group_5,Cost_Category_12,2364.58
2021,12,Project,LOB_Group_5,Cost_Category_13,80440.82
2021,12,Project,LOB_Group_5,Cost_Category_14,24180.83
2021,12,Base,LOB_Group_5,Cost_Category_15,83746.86
2021,12,Base,LOB_Group_5,Cost_Category_16,4402.42
2021,12,Project,LOB_Group_6,Cost_Category_1,58786.36
2021,12,Base,LOB_Group_6,Cost_Category_2,79724.88
2021,12,Base,LOB_Group_6,Cost_Category_3,80082.1
2021,12,Base,LOB_Group_6,Cost_Category_4,83828.98
2021,12,Project,LOB_Group_6,Cost_Category_5,6781.26
2021,12,Project,LOB_Group_6,Cost_Category_6,80980.77
2021,12,Project,LOB_Group_6,Cost_Category_7,92711.0
2021,12,Project,LOB_Group_6,Cost_Category_8,97295.95
2021,12,Project,LOB_Group_6,Cost_Category_9,60056.72
2021,12,Base,LOB_Group_6,Cost_Category_10,41985.11
2021,12,Base,LOB_Group_6,Cost_Category_11,50563.24
2021,12,Base,LOB_Group_6,Cost_Category_12,95236.37
2021,12,Base,LOB_Group_6,Cost_Category_13,88830.94
2021,12,Project,LOB_Group_6,Cost_Category_14,74296.03
2021,12,Base,LOB_Group_6,Cost_Category_15,37699.01
2021,12,Base,LOB_Group_6,Cost_Category_16,67967.58
2021,12,Project,LOB_Group_7,Cost_Category_1,38615.27
2021,12,Base,LOB_Group_7,Cost_Category_2,56895.2
2021,12,Base,LOB_Group_7,Cost_Category_3,39463.92
2021,12,Project,LOB_Group_7,Cost_Category_4,29595.6
2021,12,Project,LOB_Group_7,Cost_Category_5,13532.59
2021,12,Project,LOB_Group_7,Cost_Category_6,95527.3
2021,12,Base,LOB_Group_7,Cost_Category_7,95672.47
2021,12,Project,LOB_Group_7,Cost_Category_8,93302.99
2021,12,Base,LOB_Group_7,Cost_Category_9,8980.07
2021,12,Project,LOB_Group_7,Cost_Category_10,57006.19
2021,12,Project,LOB_Group_7,Cost_Category_11,88060.44
2021,12,Base,LOB_Group_7,Cost_Category_12,80917.73
2021,12,Project,LOB_Group_7,Cost_Category_13,93624.76
2021,12,Base,LOB_Group_7,Cost_Category_14,89299.26
2021,12,Base,LOB_Group_7,Cost_Category_15,52001.39
2021,12,Base,LOB_Group_7,Cost_Category_16,54879.42
2021,12,Base,LOB_Group_8,Cost_Category_1,15354.43
2021,12,Project,LOB_Group_8,Cost_Category_2,6479.52
2021,12,Base,LOB_Group_8,Cost_Category_3,6808.67
2021,12,Project,LOB_Group_8,Cost_Category_4,1314.95
2021,12,Base,LOB_Group_8,Cost_Category_5,65446.65
2021,12,Project,LOB_Group_8,Cost_Category_6,29145.23
2021,12,Project,LOB_Group_8,Cost_Category_7,66191.5
2021,12,Base,LOB_Group_8,Cost_Category_8,5083.48
2021,12,Project,LOB_Group_8,Cost_Category_9,50546.99
2021,12,Base,LOB_Group_8,Cost_Category_10,82919.62
2021,12,Project,LOB_Group_8,Cost_Category_11,66054.5
2021,12,Base,LOB_Group_8,Cost_Category_12,47556.26
2021,12,Project,LOB_Group_8,Cost_Category_13,38163.67
2021,12,Base,LOB_Group_8,Cost_Category_14,84614.57
2021,12,Base,LOB_Group_8,Cost_Category_15,11097.08
2021,12,Base,LOB_Group_8,Cost_Category_16,3515.2
2022,1,Base,LOB_Group_1,Cost_Category_1,12481.34
2022,1,Project,LOB_Group_1,Cost_Category_2,48058.61
2022,1,Base,LOB_Group_1,Cost_Category_3,80594.07
2022,1,Base,LOB_Group_1,Cost_Category_4,92852.22
2022,1,Base,LOB_Group_1,Cost_Category_5,4813.35
2022,1,Base,LOB_Group_1,Cost_Category_6,26622.28
2022,1,Base,LOB_Group_1,Cost_Category_7,94342.4
2022,1,Base,LOB_Group_1,Cost_Category_8,27946.63
2022,1,Project,LOB_Group_1,Cost_Category_9,69966.84
2022,1,Base,LOB_Group_1,Cost_Category_10,79808.02
2022,1,Project,LOB_Group_1,Cost_Category_11,84848.32
2022,1,Project,LOB_Group_1,Cost_Category_12,53783.25
2022,1,Project,LOB_Group_1,Cost_Category_13,42639.58
2022,1,Project,LOB_Group_1,Cost_Category_14,5677.88
2022,1,Project,LOB_Group_1,Cost_Category_15,60303.12
2022,1,Project,LOB_Group_1,Cost_Category_16,97186.54
2022,1,Project,LOB_Group_2,Cost_Category_1,97894.26
2022,1,Base,LOB_Group_2,Cost_Category_2,1234.19
2022,1,Project,LOB_Group_2,Cost_Category_3,18488.85
2022,1,Base,LOB_Group_2,Cost_Category_4,98177.53
2022,1,Base,LOB_Group_2,Cost_Category_5,58694.58
2022,1,Project,LOB_Group_2,Cost_Category_6,45921.36
2022,1,Project,LOB_Group_2,Cost_Category_7,60511.88
2022,1,Base,LOB_Group_2,Cost_Category_8,23409.37
2022,1,Base,LOB_Group_2,Cost_Category_9,81601.75
2022,1,Base,LOB_Group_2,Cost_Category_10,26209.51
2022,1,Base,LOB_Group_2,Cost_Category_11,61544.49
2022,1,Base,LOB_Group_2,Cost_Category_12,43316.22
2022,1,Project,LOB_Group_2,Cost_Category_13,29018.48
2022,1,Base,LOB_Group_2,Cost_Category_14,93320.84
2022,1,Base,LOB_Group_2,Cost_Category_15,93125.27
2022,1,Project,LOB_Group_2,Cost_Category_16,96384.94
2022,1,Project,LOB_Group_3,Cost_Category_1,27115.44
2022,1,Base,LOB_Group_3,Cost_Category_2,37375.28
2022,1,Base,LOB_Group_3,Cost_Category_3,81776.07
2022,1,Project,LOB_Group_3,Cost_Category_4,95903.92
2022,1,Project,LOB_Group_3,Cost_Category_5,51630.81
2022,1,Base,LOB_Group_3,Cost_Category_6,74440.82
2022,1,Project,LOB_Group_3,Cost_Category_7,90171.37
2022,1,Project,LOB_Group_3,Cost_Category_8,95123.99
2022,1,Base,LOB_Group_3,Cost_Category_9,39642.24
2022,1,Base,LOB_Group_3,Cost_Category_10,8834.62
2022,1,Project,LOB_Group_3,Cost_Category_11,24360.61
2022,1,Project,LOB_Group_3,Cost_Category_12,61143.17
2022,1,Project,LOB_Group_3,Cost_Category_13,65686.59
2022,1,Base,LOB_Group_3,Cost_Category_14,13853.95
2022,1,Base,LOB_Group_3,Cost_Category_15,7652.09
2022,1,Project,LOB_Group_3,Cost_Category_16,85851.49
2022,1,Project,LOB_Group_4,Cost_Category_1,96661.23
2022,1,Project,LOB_Group_4,Cost_Category_2,72896.38
2022,1,Base,LOB_Group_4,Cost_Category_3,90447.34
2022,1,Project,LOB_Group_4,Cost_Category_4,83355.4
2022,1,Project,LOB_Group_4,Cost_Category_5,39585.83
2022,1,Project,LOB_Group_4,Cost_Category_6,51830.23
2022,1,Base,LOB_Group_4,Cost_Category_7,17722.83
2022,1,Base,LOB_Group_4,Cost_Category_8,27483.35
2022,1,Base,LOB_Group_4,Cost_Category_9,47535.26
2022,1,Base,LOB_Group_4,Cost_Category_10,83615.18
2022,1,Project,LOB_Group_4,Cost_Category_11,80185.34
2022,1,Base,LOB_Group_4,Cost_Category_12,43695.06
2022,1,Project,LOB_Group_4,Cost_Category_13,42086.75
2022,1,Base,LOB_Group_4,Cost_Category_14,5797.03
2022,1,Project,LOB_Group_4,Cost_Category_15,8899.9
2022,1,Project,LOB_Group_4,Cost_Category_16,61481.08
2022,1,Base,LOB_Group_5,Cost_Category_1,40761.86
2022,1,Project,LOB_Group_5,Cost_Category_2,91086.32
2022,1,Base,LOB_Group_5,Cost_Category_3,41715.54
2022,1,Project,LOB_Group_5,Cost_Category_4,37642.59
2022,1,Base,LOB_Group_5,Cost_Category_5,90599.54
2022,1,Project,LOB_Group_5,Cost_Category_6,46521.28
2022,1,Project,LOB_Group_5,Cost_Category_7,26230.62
2022,1,Base,LOB_Group_5,Cost_Category_8,92651.36
2022,1,Project,LOB_Group_5,Cost_Category_9,97319.84
2022,1,Project,LOB_Group_5,Cost_Category_10,15533.88
2022,1,Base,LOB_Group_5,Cost_Category_11,77485.7
2022,1,Base,LOB_Group_5,Cost_Category_12,92841.57
2022,1,Base,LOB_Group_5,Cost_Category_13,87489.54
2022,1,Base,LOB_Group_5,Cost_Category_14,49873.71
2022,1,Base,LOB_Group_5,Cost_Category_15,37640.53
2022,1,Project,LOB_Group_5,Cost_Category_16,64835.55
2022,1,Project,LOB_Group_6,Cost_Category_1,36066.56
2022,1,Base,LOB_Group_6,Cost_Category_2,99342.6
2022,1,Base,LOB_Group_6,Cost_Category_3,87178.52
2022,1,Project,LOB_Group_6,Cost_Category_4,88698.36
2022,1,Project,LOB_Group_6,Cost_Category_5,71660.9
2022,1,Base,LOB_Group_6,Cost_Category_6,41185.44
2022,1,Project,LOB_Group_6,Cost_Category_7,37925.91
2022,1,Base,LOB_Group_6,Cost_Category_8,82637.2
2022,1,Project,LOB_Group_6,Cost_Category_9,27013.47
2022,1,Project,LOB_Group_6,Cost_Category_10,95643.26
2022,1,Project,LOB_Group_6,Cost_Category_11,68781.99
2022,1,Base,LOB_Group_6,Cost_Category_12,80946.82
2022,1,Base,LOB_Group_6,Cost_Category_13,68565.96
2022,1,Base,LOB_Group_6,Cost_Category_14,49696.0
2022,1,Project,LOB_Group_6,Cost_Category_15,89053.47
2022,1,Project,LOB_Group_6,Cost_Category_16,36861.82
2022,1,Base,LOB_Group_7,Cost_Category_1,33754.94
2022,1,Project,LOB_Group_7,Cost_Category_2,95478.66
2022,1,Base,LOB_Group_7,Cost_Category_3,19850.07
2022,1,Project,LOB_Group_7,Cost_Category_4,87004.35
2022,1,Project,LOB_Group_7,Cost_Category_5,28200.12
2022,1,Project,LOB_Group_7,Cost_Category_6,99929.82
2022,1,Base,LOB_Group_7,Cost_Category_7,78112.97
2022,1,Base,LOB_Group_7,Cost_Category_8,20703.15
2022,1,Project,LOB_Group_7,Cost_Category_9,80120.73
2022,1,Base,LOB_Group_7,Cost_Category_10,94362.93
2022,1,Base,LOB_Group_7,Cost_Category_11,39508.77
2022,1,Project,LOB_Group_7,Cost_Category_12,57425.27
2022,1,Base,LOB_Group_7,Cost_Category_13,95765.54
2022,1,Base,LOB_Group_7,Cost_Category_14,59740.49
2022,1,Project,LOB_Group_7,Cost_Category_15,35055.1
2022,1,Project,LOB_Group_7,Cost_Category_16,98395.82
2022,1,Base,LOB_Group_8,Cost_Category_1,99658.64
2022,1,Project,LOB_Group_8,Cost_Category_2,37524.98
2022,1,Project,LOB_Group_8,Cost_Category_3,73123.31
2022,1,Project,LOB_Group_8,Cost_Category_4,58587.32
2022,1,Project,LOB_Group_8,Cost_Category_5,17874.43
2022,1,Project,LOB_Group_8,Cost_Category_6,5908.1
2022,1,Base,LOB_Group_8,Cost_Category_7,52843.02
2022,1,Project,LOB_Group_8,Cost_Category_8,96753.06
2022,1,Base,LOB_Group_8,Cost_Category_9,48611.11
2022,1,Base,LOB_Group_8,Cost_Category_10,14081.47
2022,1,Base,LOB_Group_8,Cost_Category_11,28600.53
2022,1,Base,LOB_Group_8,Cost_Category_12,56338.69
2022,1,Project,LOB_Group_8,Cost_Category_13,86650.26
2022,1,Base,LOB_Group_8,Cost_Category_14,51069.83
2022,1,Base,LOB_Group_8,Cost_Category_15,92919.96
2022,1,Project,LOB_Group_8,Cost_Category_16,6187.5
2022,2,Project,LOB_Group_1,Cost_Category_1,62880.12
2022,2,Project,LOB_Group_1,Cost_Category_2,1139.05
2022,2,Base,LOB_Group_1,Cost_Category_3,56150.49
2022,2,Project,LOB_Group_1,Cost_Category_4,67317.02
2022,2,Project,LOB_Group_1,Cost_Category_5,75355.18
2022,2,Project,LOB_Group_1,Cost_Category_6,52620.76
2022,2,Base,LOB_Group_1,Cost_Category_7,95999.01
2022,2,Project,LOB_Group_1,Cost_Category_8,65655.48
2022,2,Project,LOB_Group_1,Cost_Category_9,33962.6
2022,2,Project,LOB_Group_1,Cost_Category_10,20933.56
2022,2,Project,LOB_Group_1,Cost_Category_11,35352.36
2022,2,Base,LOB_Group_1,Cost_Category_12,92106.39
2022,2,Base,LOB_Group_1,Cost_Category_13,57313.9
2022,2,Base,LOB_Group_1,Cost_Category_14,1037.68
2022,2,Base,LOB_Group_1,Cost_Category_15,90372.76
2022,2,Base,LOB_Group_1,Cost_Category_16,92406.06
2022,2,Project,LOB_Group_2,Cost_Category_1,49712.21
2022,2,Project,LOB_Group_2,Cost_Category_2,38430.05
2022,2,Project,LOB_Group_2,Cost_Category_3,83736.07
2022,2,Project,LOB_Group_2,Cost_Category_4,24141.8
2022,2,Project,LOB_Group_2,Cost_Category_5,96808.76
2022,2,Project,LOB_Group_2,Cost_Category_6,38591.42
2022,2,Project,LOB_Group_2,Cost_Category_7,7494.95
2022,2,Project,LOB_Group_2,Cost_Category_8,81904.19
2022,2,Project,LOB_Group_2,Cost_Category_9,90649.03
2022,2,Project,LOB_Group_2,Cost_Category_10,38096.01
2022,2,Base,LOB_Group_2,Cost_Category_11,22180.56
2022,2,Base,LOB_Group_2,Cost_Category_12,78072.67
2022,2,Base,LOB_Group_2,Cost_Category_13,59663.91
2022,2,Project,LOB_Group_2,Cost_Category_14,63895.51
2022,2,Base,LOB_Group_2,Cost_Category_15,1162.88
2022,2,Base,LOB_Group_2,Cost_Category_16,53310.76
2022,2,Base,LOB_Group_3,Cost_Category_1,49993.42
2022,2,Base,LOB_Group_3,Cost_Category_2,69287.3
2022,2,Base,LOB_Group_3,Cost_Category_3,27827.08
2022,2,Project,LOB_Group_3,Cost_Category_4,42503.16
2022,2,Project,LOB_Group_3,Cost_Category_5,34535.55
2022,2,Base,LOB_Group_3,Cost_Category_6,86075.28
2022,2,Base,LOB_Group_3,Cost_Category_7,21494.52
2022,2,Base,LOB_Group_3,Cost_Category_8,32531.72
2022,2,Base,LOB_Group_3,Cost_Category_9,2163.62
2022,2,Base,LOB_Group_3,Cost_Category_10,32150.82
2022,2,Project,LOB_Group_3,Cost_Category_11,40440.63
2022,2,Base,LOB_Group_3,Cost_Category_12,85605.23
2022,2,Base,LOB_Group_3,Cost_Category_13,21885.53
2022,2,Project,LOB_Group_3,Cost_Category_14,7835.32
2022,2,Project,LOB_Group_3,Cost_Category_15,6682.91
2022,2,Project,LOB_Group_3,Cost_Category_16,47345.94
2022,2,Project,LOB_Group_4,Cost_Category_1,84346.45
2022,2,Project,LOB_Group_4,Cost_Category_2,71451.05
2022,2,Base,LOB_Group_4,Cost_Category_3,22702.41
2022,2,Base,LOB_Group_4,Cost_Category_4,5193.36
2022,2,Project,LOB_Group_4,Cost_Category_5,99141.18
2022,2,Project,LOB_Group_4,Cost_Category_6,84163.16
2022,2,Base,LOB_Group_4,Cost_Category_7,27063.7
2022,2,Project,LOB_Group_4,Cost_Category_8,95933.43
2022,2,Project,LOB_Group_4,Cost_Category_9,52309.85
2022,2,Base,LOB_Group_4,Cost_Category_10,43589.3
2022,2,Base,LOB_Group_4,Cost_Category_11,6608.95
2022,2,Project,LOB_Group_4,Cost_Category_12,33017.54
2022,2,Project,LOB_Group_4,Cost_Category_13,72221.26
2022,2,Project,LOB_Group_4,Cost_Category_14,23053.78
2022,2,Base,LOB_Group_4,Cost_Category_15,50686.24
2022,2,Project,LOB_Group_4,Cost_Category_16,94437.15
2022,2,Base,LOB_Group_5,Cost_Category_1,28336.31
2022,2,Base,LOB_Group_5,Cost_Category_2,38865.37
2022,2,Project,LOB_Group_5,Cost_Category_3,67490.06
2022,2,Base,LOB_Group_5,Cost_Category_4,36740.69
2022,2,Project,LOB_Group_5,Cost_Category_5,46876.39
2022,2,Project,LOB_Group_5,Cost_Category_6,61611.8
2022,2,Base,LOB_Group_5,Cost_Category_7,62987.1
2022,2,Base,LOB_Group_5,Cost_Category_8,86808.62
2022,2,Base,LOB_Group_5,Cost_Category_9,4890.52
2022,2,Project,LOB_Group_5,Cost_Category_10,16452.32
2022,2,Project,LOB_Group_5,Cost_Category_11,50625.74
2022,2,Project,LOB_Group_5,Cost_Category_12,90117.13
2022,2,Base,LOB_Group_5,Cost_Category_13,79500.72
2022,2,Project,LOB_Group_5,Cost_Category_14,21603.98
2022,2,Project,LOB_Group_5,Cost_Category_15,31555.8
2022,2,Project,LOB_Group_5,Cost_Category_16,32413.53
2022,2,Base,LOB_Group_6,Cost_Category_1,61145.32
2022,2,Base,LOB_Group_6,Cost_Category_2,18465.77
2022,2,Base,LOB_Group_6,Cost_Category_3,60844.07
2022,2,Project,LOB_Group_6,Cost_Category_4,15384.75
2022,2,Project,LOB_Group_6,Cost_Category_5,4745.78
2022,2,Base,LOB_Group_6,Cost_Category_6,26842.07
2022,2,Base,LOB_Group_6,Cost_Category_7,32893.09
2022,2,Base,LOB_Group_6,Cost_Category_8,37945.38
2022,2,Project,LOB_Group_6,Cost_Category_9,31457.9
2022,2,Base,LOB_Group_6,Cost_Category_10,21408.43
2022,2,Base,LOB_Group_6,Cost_Category_11,75185.13
2022,2,Project,LOB_Group_6,Cost_Category_12,95269.58
2022,2,Project,LOB_Group_6,Cost_Category_13,23941.57
2022,2,Base,LOB_Group_6,Cost_Category_14,85690.13
2022,2,Base,LOB_Group_6,Cost_Category_15,21305.21
2022,2,Project,LOB_Group_6,Cost_Category_16,97567.16
2022,2,Project,LOB_Group_7,Cost_Category_1,15776.44
2022,2,Project,LOB_Group_7,Cost_Category_2,18867.15
2022,2,Base,LOB_Group_7,Cost_Category_3,87090.44
2022,2,Project,LOB_Group_7,Cost_Category_4,17562.9
2022,2,Base,LOB_Group_7,Cost_Category_5,63868.74
2022,2,Project,LOB_Group_7,Cost_Category_6,54236.14
2022,2,Base,LOB_Group_7,Cost_Category_7,40487.77
2022,2,Base,LOB_Group_7,Cost_Category_8,39624.11
2022,2,Base,LOB_Group_7,Cost_Category_9,41179.96
2022,2,Project,LOB_Group_7,Cost_Category_10,36613.15
2022,2,Project,LOB_Group_7,Cost_Category_11,64878.48
2022,2,Base,LOB_Group_7,Cost_Category_12,44470.52
2022,2,Base,LOB_Group_7,Cost_Category_13,4555.51
2022,2,Project,LOB_Group_7,Cost_Category_14,4715.71
2022,2,Project,LOB_Group_7,Cost_Category_15,89929.07
2022,2,Base,LOB_Group_7,Cost_Category_16,17773.32
2022,2,Project,LOB_Group_8,Cost_Category_1,22471.83
2022,2,Project,LOB_Group_8,Cost_Category_2,31531.37
2022,2,Base,LOB_Group_8,Cost_Category_3,55171.94
2022,2,Base,LOB_Group_8,Cost_Category_4,17415.79
2022,2,Project,LOB_Group_8,Cost_Category_5,4247.44
2022,2,Base,LOB_Group_8,Cost_Category_6,19819.32
2022,2,Project,LOB_Group_8,Cost_Category_7,54872.86
2022,2,Project,LOB_Group_8,Cost_Category_8,36284.78
2022,2,Project,LOB_Group_8,Cost_Category_9,92661.73
2022,2,Project,LOB_Group_8,Cost_Category_10,48620.39
2022,2,Project,LOB_Group_8,Cost_Category_11,74134.91
2022,2,Base,LOB_Group_8,Cost_Category_12,50383.97
2022,2,Base,LOB_Group_8,Cost_Category_13,2133.0
2022,2,Base,LOB_Group_8,Cost_Category_14,78838.43
2022,2,Project,LOB_Group_8,Cost_Category_15,7818.98
2022,2,Project,LOB_Group_8,Cost_Category_16,22155.54
2022,3,Base,LOB_Group_1,Cost_Category_1,80186.3
2022,3,Base,LOB_Group_1,Cost_Category_2,15367.7
2022,3,Project,LOB_Group_1,Cost_Category_3,8153.56
2022,3,Base,LOB_Group_1,Cost_Category_4,34507.1
2022,3,Project,LOB_Group_1,Cost_Category_5,60238.76
2022,3,Base,LOB_Group_1,Cost_Category_6,48544.23
2022,3,Base,LOB_Group_1,Cost_Category_7,86549.76
2022,3,Base,LOB_Group_1,Cost_Category_8,65967.56
2022,3,Project,LOB_Group_1,Cost_Category_9,26501.96
2022,3,Base,LOB_Group_1,Cost_Category_10,99450.18
2022,3,Project,LOB_Group_1,Cost_Category_11,91240.36
2022,3,Base,LOB_Group_1,Cost_Category_12,32216.67
2022,3,Project,LOB_Group_1,Cost_Category_13,3392.86
2022,3,Base,LOB_Group_1,Cost_Category_14,97768.54
2022,3,Base,LOB_Group_1,Cost_Category_15,41019.32
2022,3,Base,LOB_Group_1,Cost_Category_16,11058.77
2022,3,Project,LOB_Group_2,Cost_Category_1,21611.0
2022,3,Base,LOB_Group_2,Cost_Category_2,10222.47
2022,3,Base,LOB_Group_2,Cost_Category_3,90314.0
2022,3,Project,LOB_Group_2,Cost_Category_4,10471.9
2022,3,Project,LOB_Group_2,Cost_Category_5,1720.4
2022,3,Base,LOB_Group_2,Cost_Category_6,83407.59
2022,3,Project,LOB_Group_2,Cost_Category_7,31473.44
2022,3,Project,LOB_Group_2,Cost_Category_8,95056.63
2022,3,Project,LOB_Group_2,Cost_Category_9,92405.1
2022,3,Project,LOB_Group_2,Cost_Category_10,68037.31
2022,3,Base,LOB_Group_2,Cost_Category_11,45380.26
2022,3,Base,LOB_Group_2,Cost_Category_12,8128.93
2022,3,Base,LOB_Group_2,Cost_Category_13,52827.84
2022,3,Base,LOB_Group_2,Cost_Category_14,96123.42
2022,3,Base,LOB_Group_2,Cost_Category_15,62057.22
2022,3,Project,LOB_Group_2,Cost_Category_16,38907.78
2022,3,Base,LOB_Group_3,Cost_Category_1,40560.17
2022,3,Project,LOB_Group_3,Cost_Category_2,66958.8
2022,3,Project,LOB_Group_3,Cost_Category_3,9210.79
2022,3,Project,LOB_Group_3,Cost_Category_4,2987.14
2022,3,Base,LOB_Group_3,Cost_Category_5,74398.58
2022,3,Project,LOB_Group_3,Cost_Category_6,46126.25
2022,3,Project,LOB_Group_3,Cost_Category_7,22201.84
